ResponseId,Gender,Age,Country,Country_6_TEXT,Race,Race_7_TEXT,Ethnicity,Ethnicity_5_TEXT,trial_names,item,values,MC_check,stim_id,SES,SES_id
R_beIrWVOxdkZSdR7,1,32,4,,3,,4,,wL1MC,MC,cook,1,1,low,low_1
R_3PjIIwqqsuOKBE7,1,28,4,,6,,1,,wL1MC,MC,cook,1,1,low,low_1
R_1FPyJMzGsyowG2O,,,,,,,,,wL1MC,MC,cook,1,1,low,low_1
R_9Es5BWq07GTILpn,,,,,,,,,wL1MC,MC,fast food,1,1,low,low_1
R_22QYSgkwKl2fl2B,2,50,4,,6,,1,,wL1MC,MC,fast food cook,1,1,low,low_1
R_330Wv4RTQVDYPFC,2,44,4,,5,,1,,wL1MC,MC,fast food cook,1,1,low,low_1
R_3qegcuy6UJ8nn7T,1,33,4,,6,,1,,wL1MC,MC,fast food cook,1,1,low,low_1
R_21FlEWkbljN48cS,1,26,4,,3,,1,,wL1MC,MC,fast food cook,1,1,low,low_1
R_1FhXN1Erb9l6P8u,1,65,4,,6,,1,,wL1MC,MC,fast food cook,1,1,low,low_1
R_2TObuo9SOHzKNMF,2,41,4,,6,,1,,wL1MC,MC,fast food cook,1,1,low,low_1
R_vPSRIFSw60M5szL,2,25,4,,6,,1,,wL1MC,MC,fast food cook,1,1,low,low_1
R_3k5MIEB1xR75maU,2,56,4,,6,,1,,wL1MC,MC,fast food cook,1,1,low,low_1
R_24JkcCIbk2G9jJe,2,33,4,,6,,1,,wL1MC,MC,fast food cook,1,1,low,low_1
R_2SGlMbZawCxjG04,1,32,4,,6,,1,,wL1MC,MC,fast food cook,1,1,low,low_1
R_9B6zCkFCyP83uil,1,25,4,,6,,1,,wL1MC,MC,fast food cook,1,1,low,low_1
R_2PnVq30S0AywkYK,1,49,4,,6,,1,,wL1MC,MC,fast food cook,1,1,low,low_1
R_1GJlZIuaVFQJ5Mj,1,35,4,,6,,1,,wL1MC,MC,fast food cook,1,1,low,low_1
R_22WawJARS0nVfyr,2,32,4,,6,,1,,wL1MC,MC,fast food cook,1,1,low,low_1
R_1ms11OasKXUuqTI,1,1985,4,,6,,1,,wL1MC,MC,fast food cook,1,1,low,low_1
R_3RjACkfy5Az1rcV,1,32,4,,6,,1,,wL1MC,MC,fast food cook,1,1,low,low_1
R_31QVGMDRzBcPXFS,1,50,4,,6,,1,,wL1MC,MC,fast food cook,1,1,low,low_1
R_6QKaWnBm4XfcegF,1,37,4,,6,,2,,wL1MC,MC,fast food cook,1,1,low,low_1
R_1OPmdioEBICfb6k,2,48,4,,6,,1,,wL1MC,MC,fast food cook,1,1,low,low_1
R_3NNSMB87MZknPcv,1,40,4,,6,,6,,wL1MC,MC,fast food cook,1,1,low,low_1
R_2rOfnn7hg4YPne9,1,36,4,,6,,1,,wL1MC,MC,fast food cook,1,1,low,low_1
R_stxSTSgimODYCt3,,,,,,,,,wL1MC,MC,fast food cook,1,1,low,low_1
R_rdqnfpc0MC9I8N3,1,25,4,,6,,1,,wL1MC,MC,fast food cook.,1,1,low,low_1
R_Wl0refdNAU8Nlrr,1,30,4,,"3,6",,5,,wL1MC,MC,fast food cook.,1,1,low,low_1
R_1cZi4T6vXIU2IPq,1,Male,4,,6,,1,,wL1MC,MC,fast food cooker,1,1,low,low_1
R_3MA8RWNHzL3Skqy,1,29,4,,6,,1,,wL1MC,MC,fastfood cook,1,1,low,low_1
R_29gBHO2g4hG0HEd,1,32,4,,6,,1,,wL1MC,MC,fastfood cook,1,1,low,low_1
R_1jIkAHIYfkaMOKV,1,48,4,,6,,4,,wL1MC,MC,food cook,1,1,low,low_1
R_1IYLcXXIhudx5sM,2,48,4,,6,,1,,wL1MC,MC,food cook,1,1,low,low_1
R_bj6qHP0X02NRqTf,1,48,4,,6,,2,,wL1MC,MC,sale manser,0,1,low,low_1
R_bmFCI50SuIhFohH,1,35,4,,3,,1,,wL1MC,MC,software developer,0,1,low,low_1
R_ROVd2iMM0raLd1T,1,27,4,,6,,1,,wL1MC,MC,teacer,0,1,low,low_1
R_bj6qHP0X02NRqTf,1,48,4,,6,,2,,wL10MC,MC,a real estate agent;,0,10,low,low_10
R_3OrererLvFDP7Cs,1,25,4,,6,,1,,wL10MC,MC,gamer,0,10,low,low_10
R_ROVd2iMM0raLd1T,1,27,4,,6,,1,,wL10MC,MC,mailman,0,10,low,low_10
R_1jIkAHIYfkaMOKV,1,48,4,,6,,4,,wL10MC,MC,no,0,10,low,low_10
R_3NNSMB87MZknPcv,1,40,4,,6,,6,,wL10MC,MC,rofer,1,10,low,low_10
R_22QYSgkwKl2fl2B,2,50,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_330Wv4RTQVDYPFC,2,44,4,,5,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_3qegcuy6UJ8nn7T,1,33,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_3MA8RWNHzL3Skqy,1,29,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_21FlEWkbljN48cS,1,26,4,,3,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_bmFCI50SuIhFohH,1,35,4,,3,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_1FhXN1Erb9l6P8u,1,65,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_2TObuo9SOHzKNMF,2,41,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_vPSRIFSw60M5szL,2,25,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_3k5MIEB1xR75maU,2,56,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_24JkcCIbk2G9jJe,2,33,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_2SGlMbZawCxjG04,1,32,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_9B6zCkFCyP83uil,1,25,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_beIrWVOxdkZSdR7,1,32,4,,3,,4,,wL10MC,MC,roofer,1,10,low,low_10
R_rdqnfpc0MC9I8N3,1,25,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_1IYLcXXIhudx5sM,2,48,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_2PnVq30S0AywkYK,1,49,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_3PjIIwqqsuOKBE7,1,28,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_1GJlZIuaVFQJ5Mj,1,35,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_22WawJARS0nVfyr,2,32,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_1ms11OasKXUuqTI,1,1985,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_3RjACkfy5Az1rcV,1,32,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_31QVGMDRzBcPXFS,1,50,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_6QKaWnBm4XfcegF,1,37,4,,6,,2,,wL10MC,MC,roofer,1,10,low,low_10
R_1cZi4T6vXIU2IPq,1,Male,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_Wl0refdNAU8Nlrr,1,30,4,,"3,6",,5,,wL10MC,MC,roofer,1,10,low,low_10
R_1OPmdioEBICfb6k,2,48,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_2rOfnn7hg4YPne9,1,36,4,,6,,1,,wL10MC,MC,roofer,1,10,low,low_10
R_1FPyJMzGsyowG2O,,,,,,,,,wL10MC,MC,roofer,1,10,low,low_10
R_1otjRKsteXhoyuk,,,,,,,,,wL10MC,MC,roofer,1,10,low,low_10
R_stxSTSgimODYCt3,,,,,,,,,wL10MC,MC,roofer,1,10,low,low_10
R_dbXG1cndyliDaJr,1,42,4,,6,,1,,wL11MC,MC,cook,1,11,low,low_11
R_ykbW47Pty814VaN,1,30,4,,3,,1,,wL11MC,MC,cook,1,11,low,low_11
R_3DcqfOqDtzLKpKC,,,,,,,,,wL11MC,MC,cook,1,11,low,low_11
R_2PBxItnW4ReAjjc,2,29,4,,6,,1,,wL11MC,MC,fast food,1,11,low,low_11
R_1LBZv1BC75sP20B,2,63,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_3IRg2ONSnv7DQCD,1,42,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_Rw2d5Q6Wn7yPpUl,1,43,4,,6,,5,Costa Rica,wL11MC,MC,fast food cook,1,11,low,low_11
R_p4NhWXY3eO6P9fz,1,33,4,,1,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_1Iav8CoSfztaF8G,2,34,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_12yBWrqWgbRI6Fp,1,25,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_3Phnsgod8bOzgnN,2,30,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_1d7fdukQyEGqays,1,29,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_2uQauBKWAoFs6Rx,1,39,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_2TC9VBztrP3wUyw,2,59,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_2TYm1xqthHbCPzd,2,30,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_1FS9MPa9X2dcO03,1,30,4,,3,,2,,wL11MC,MC,fast food cook,1,11,low,low_11
R_1kH0iMR5tqRO8pE,2,34,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_3eeiRiKDbhKVfDY,1,48,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_11ZtUIHK80CrpZT,1,32,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_3EJQjrtaTbRGbAJ,1,44,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_1kLyMlxwKXhmX3d,1,36,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_1DHeREwhb8uCL3v,2,55,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_1GBOOy15FdmsOCQ,5,31,4,,1,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_1rcC9FGcOADU6T8,1,32,4,,3,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_3kwdKbJyxDSE3Qn,1,30,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_1N9vJUMm2prEohv,1,47,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_2ipQOd3E5l8OlPP,1,46,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_1je7vHqlzYf1kJz,5,23,4,,3,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_PtdcCLbwhKUhiQp,2,57,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_10GwZ59gBqF6frS,2,39,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_3NwvuGukiJu628u,2,37,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_1CmfLH8xs3fJECX,,,,,,,,,wL11MC,MC,fast food cook,1,11,low,low_11
R_A0gdiriwvEpuHmh,2,22,4,,6,,1,,wL11MC,MC,fast food cook,1,11,low,low_11
R_3J8dVyUqUGLDtSa,1,33,4,,1,,1,,wL11MC,MC,fast food cook.,1,11,low,low_11
R_0xCs70gIB4k1OI9,,,,,,,,,wL11MC,MC,fast food laborer,1,11,low,low_11
R_Z2jYsZHPy3OIMGB,2,46,4,,6,,1,,wL11MC,MC,fast food worker,1,11,low,low_11
R_1gOQgLpf1djIVvD,1,21,4,,6,,1,,wL11MC,MC,fast food worker,1,11,low,low_11
R_82lXaIabGWgA2Ix,,,,,,,,,wL11MC,MC,fastfood cook,1,11,low,low_11
R_3ER5bLQlYb9GMe1,1,40,4,,"3,6",,2,,wL11MC,MC,financial manager,0,11,low,low_11
R_1rcC9FGcOADU6T8,1,32,4,,3,,1,,wL12MC,MC,dish washer,1,12,low,low_12
R_1N9vJUMm2prEohv,1,47,4,,6,,1,,wL12MC,MC,dish washer,1,12,low,low_12
R_A0gdiriwvEpuHmh,2,22,4,,6,,1,,wL12MC,MC,dish washer,1,12,low,low_12
R_11ZtUIHK80CrpZT,1,32,4,,6,,1,,wL12MC,MC,dish washer.,1,12,low,low_12
R_dbXG1cndyliDaJr,1,42,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_ykbW47Pty814VaN,1,30,4,,3,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_1LBZv1BC75sP20B,2,63,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_3IRg2ONSnv7DQCD,1,42,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_Rw2d5Q6Wn7yPpUl,1,43,4,,6,,5,Costa Rica,wL12MC,MC,dishwasher,1,12,low,low_12
R_p4NhWXY3eO6P9fz,1,33,4,,1,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_1Iav8CoSfztaF8G,2,34,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_3Phnsgod8bOzgnN,2,30,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_Z2jYsZHPy3OIMGB,2,46,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_1d7fdukQyEGqays,1,29,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_2uQauBKWAoFs6Rx,1,39,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_2TC9VBztrP3wUyw,2,59,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_2TYm1xqthHbCPzd,2,30,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_1gOQgLpf1djIVvD,1,21,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_1FS9MPa9X2dcO03,1,30,4,,3,,2,,wL12MC,MC,dishwasher,1,12,low,low_12
R_1kH0iMR5tqRO8pE,2,34,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_3eeiRiKDbhKVfDY,1,48,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_2PBxItnW4ReAjjc,2,29,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_3EJQjrtaTbRGbAJ,1,44,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_1kLyMlxwKXhmX3d,1,36,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_1DHeREwhb8uCL3v,2,55,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_1GBOOy15FdmsOCQ,5,31,4,,1,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_3J8dVyUqUGLDtSa,1,33,4,,1,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_3kwdKbJyxDSE3Qn,1,30,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_2ipQOd3E5l8OlPP,1,46,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_1je7vHqlzYf1kJz,5,23,4,,3,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_PtdcCLbwhKUhiQp,2,57,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_10GwZ59gBqF6frS,2,39,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_3NwvuGukiJu628u,2,37,4,,6,,1,,wL12MC,MC,dishwasher,1,12,low,low_12
R_1CmfLH8xs3fJECX,,,,,,,,,wL12MC,MC,dishwasher,1,12,low,low_12
R_2wzBdjn7SNUIpW5,,,,,,,,,wL12MC,MC,dishwasher,1,12,low,low_12
R_VOnQsXInKNzzFZf,,,,,,,,,wL12MC,MC,dishwasher,1,12,low,low_12
R_1mguyIYh2wvPnjv,,,,,,,,,wL12MC,MC,dishwasher,1,12,low,low_12
R_12yBWrqWgbRI6Fp,1,25,4,,6,,1,,wL12MC,MC,dishwasher.,1,12,low,low_12
R_3ER5bLQlYb9GMe1,1,40,4,,"3,6",,2,,wL12MC,MC,financial manager,0,12,low,low_12
R_bNNtA5Aavv2yMEh,,,,,,,,,wL12MC,MC,worker,0,12,low,low_12
R_3ER5bLQlYb9GMe1,1,40,4,,"3,6",,2,,wL13MC,MC,financial manager,0,13,low,low_13
R_dbXG1cndyliDaJr,1,42,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_ykbW47Pty814VaN,1,30,4,,3,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_1LBZv1BC75sP20B,2,63,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_3IRg2ONSnv7DQCD,1,42,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_Rw2d5Q6Wn7yPpUl,1,43,4,,6,,5,Costa Rica,wL13MC,MC,waiter,1,13,low,low_13
R_p4NhWXY3eO6P9fz,1,33,4,,1,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_1Iav8CoSfztaF8G,2,34,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_12yBWrqWgbRI6Fp,1,25,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_3Phnsgod8bOzgnN,2,30,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_Z2jYsZHPy3OIMGB,2,46,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_1d7fdukQyEGqays,1,29,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_2uQauBKWAoFs6Rx,1,39,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_2TC9VBztrP3wUyw,2,59,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_2TYm1xqthHbCPzd,2,30,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_1gOQgLpf1djIVvD,1,21,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_1FS9MPa9X2dcO03,1,30,4,,3,,2,,wL13MC,MC,waiter,1,13,low,low_13
R_1kH0iMR5tqRO8pE,2,34,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_3eeiRiKDbhKVfDY,1,48,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_2PBxItnW4ReAjjc,2,29,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_11ZtUIHK80CrpZT,1,32,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_3EJQjrtaTbRGbAJ,1,44,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_1kLyMlxwKXhmX3d,1,36,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_1DHeREwhb8uCL3v,2,55,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_1GBOOy15FdmsOCQ,5,31,4,,1,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_1rcC9FGcOADU6T8,1,32,4,,3,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_3J8dVyUqUGLDtSa,1,33,4,,1,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_3kwdKbJyxDSE3Qn,1,30,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_1N9vJUMm2prEohv,1,47,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_2ipQOd3E5l8OlPP,1,46,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_1je7vHqlzYf1kJz,5,23,4,,3,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_PtdcCLbwhKUhiQp,2,57,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_10GwZ59gBqF6frS,2,39,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_3NwvuGukiJu628u,2,37,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_1CmfLH8xs3fJECX,,,,,,,,,wL13MC,MC,waiter,1,13,low,low_13
R_82lXaIabGWgA2Ix,,,,,,,,,wL13MC,MC,waiter,1,13,low,low_13
R_A0gdiriwvEpuHmh,2,22,4,,6,,1,,wL13MC,MC,waiter,1,13,low,low_13
R_2wzBdjn7SNUIpW5,,,,,,,,,wL13MC,MC,waiter,1,13,low,low_13
R_3DcqfOqDtzLKpKC,,,,,,,,,wL13MC,MC,waiter,1,13,low,low_13
R_1mguyIYh2wvPnjv,,,,,,,,,wL13MC,MC,waiter,1,13,low,low_13
R_dbXG1cndyliDaJr,1,42,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_1LBZv1BC75sP20B,2,63,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_3IRg2ONSnv7DQCD,1,42,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_Rw2d5Q6Wn7yPpUl,1,43,4,,6,,5,Costa Rica,wL14MC,MC,cashier,1,14,low,low_14
R_p4NhWXY3eO6P9fz,1,33,4,,1,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_1Iav8CoSfztaF8G,2,34,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_12yBWrqWgbRI6Fp,1,25,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_3Phnsgod8bOzgnN,2,30,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_Z2jYsZHPy3OIMGB,2,46,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_1d7fdukQyEGqays,1,29,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_2TC9VBztrP3wUyw,2,59,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_2TYm1xqthHbCPzd,2,30,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_1FS9MPa9X2dcO03,1,30,4,,3,,2,,wL14MC,MC,cashier,1,14,low,low_14
R_1kH0iMR5tqRO8pE,2,34,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_3eeiRiKDbhKVfDY,1,48,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_2PBxItnW4ReAjjc,2,29,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_11ZtUIHK80CrpZT,1,32,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_3EJQjrtaTbRGbAJ,1,44,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_1kLyMlxwKXhmX3d,1,36,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_1DHeREwhb8uCL3v,2,55,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_1GBOOy15FdmsOCQ,5,31,4,,1,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_1rcC9FGcOADU6T8,1,32,4,,3,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_3J8dVyUqUGLDtSa,1,33,4,,1,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_3kwdKbJyxDSE3Qn,1,30,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_1N9vJUMm2prEohv,1,47,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_2ipQOd3E5l8OlPP,1,46,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_1je7vHqlzYf1kJz,5,23,4,,3,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_PtdcCLbwhKUhiQp,2,57,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_10GwZ59gBqF6frS,2,39,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_3NwvuGukiJu628u,2,37,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_1CmfLH8xs3fJECX,,,,,,,,,wL14MC,MC,cashier,1,14,low,low_14
R_A0gdiriwvEpuHmh,2,22,4,,6,,1,,wL14MC,MC,cashier,1,14,low,low_14
R_2wzBdjn7SNUIpW5,,,,,,,,,wL14MC,MC,cashier,1,14,low,low_14
R_3DcqfOqDtzLKpKC,,,,,,,,,wL14MC,MC,cashier,1,14,low,low_14
R_1mguyIYh2wvPnjv,,,,,,,,,wL14MC,MC,cashier,1,14,low,low_14
R_ykbW47Pty814VaN,1,30,4,,3,,1,,wL14MC,MC,engineer,0,14,low,low_14
R_3ER5bLQlYb9GMe1,1,40,4,,"3,6",,2,,wL14MC,MC,financial manager,0,14,low,low_14
R_2uQauBKWAoFs6Rx,1,39,4,,6,,1,,wL14MC,MC,it,0,14,low,low_14
R_1gOQgLpf1djIVvD,1,21,4,,6,,1,,wL14MC,MC,waiter,0,14,low,low_14
R_3ER5bLQlYb9GMe1,1,40,4,,"3,6",,2,,wL15MC,MC,financial manager,0,15,low,low_15
R_3eeiRiKDbhKVfDY,1,48,4,,6,,1,,wL15MC,MC,janiter,1,15,low,low_15
R_dbXG1cndyliDaJr,1,42,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_ykbW47Pty814VaN,1,30,4,,3,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_1LBZv1BC75sP20B,2,63,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_3IRg2ONSnv7DQCD,1,42,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_Rw2d5Q6Wn7yPpUl,1,43,4,,6,,5,Costa Rica,wL15MC,MC,janitor,1,15,low,low_15
R_p4NhWXY3eO6P9fz,1,33,4,,1,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_1Iav8CoSfztaF8G,2,34,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_12yBWrqWgbRI6Fp,1,25,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_3Phnsgod8bOzgnN,2,30,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_Z2jYsZHPy3OIMGB,2,46,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_1d7fdukQyEGqays,1,29,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_2uQauBKWAoFs6Rx,1,39,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_2TC9VBztrP3wUyw,2,59,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_2TYm1xqthHbCPzd,2,30,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_1gOQgLpf1djIVvD,1,21,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_1FS9MPa9X2dcO03,1,30,4,,3,,2,,wL15MC,MC,janitor,1,15,low,low_15
R_1kH0iMR5tqRO8pE,2,34,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_11ZtUIHK80CrpZT,1,32,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_3EJQjrtaTbRGbAJ,1,44,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_1kLyMlxwKXhmX3d,1,36,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_1DHeREwhb8uCL3v,2,55,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_1GBOOy15FdmsOCQ,5,31,4,,1,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_3J8dVyUqUGLDtSa,1,33,4,,1,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_3kwdKbJyxDSE3Qn,1,30,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_1N9vJUMm2prEohv,1,47,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
R_2ipQOd3E5l8OlPP,1,46,4,,6,,1,,wL15MC,MC,janitor,1,15,low,low_15
